Date,Description,Link,EarningRelated
02/02/2018 00:00:00,LyondellBasell Reports 2017 Earnings,,1
24/01/2018 00:00:00,LyondellBasell’s James Seward elected chairman of the World Plastics Council,,0
22/01/2018 00:00:00,"LyondellBasell named to Fortune Magazine's ""World's Most Admired Companies"" list for the first time",,0
19/01/2018 00:00:00,"LyondellBasell to Discuss Fourth-Quarter Results on Friday, February 2, 2018",,1
11/01/2018 00:00:00,LyondellBasell Safety Experts Host Global Faculty Workshop to Teach the Teachers About Process Safety,,0
10/01/2018 00:00:00,LyondellBasell’s Richard Roudeix named chairman of Cefic’s Climate Change and Energy Programme Council,,0
07/12/2017 00:00:00,LyondellBasell Honored by American Institute of Chemical Engineers,,0
27/11/2017 00:00:00,LyondellBasell and SUEZ Purchase European Plastics Recycling Company,,0
15/11/2017 00:00:00,LyondellBasell Board Authorizes Quarterly Dividend,,1
13/11/2017 00:00:00,LyondellBasell Teams Up with MD Anderson to Help Give Cancer the Boot,,0
27/10/2017 00:00:00,LyondellBasell Reports Third Quarter 2017 Earnings,,1
23/10/2017 00:00:00,Darleen Caron named Executive Vice President and Chief Human Resources Officer of LyondellBasell,,0
13/10/2017 00:00:00,"LyondellBasell to Discuss Third-Quarter Results on Friday, October 27, 2017",,1
27/09/2017 00:00:00,LyondellBasell Introduces New Brand Identity,,0
21/09/2017 00:00:00,"LyondellBasell Begins Production at New PP Compounding Plant in Dalian, China",,0
21/09/2017 00:00:00,"LyondellBasell receives European Innovation Award from Plastics Europe for a smart polymer with ""self-healing"" properties",,0
19/09/2017 00:00:00,LyondellBasell Advances Versatility and Convenience with New Moplen Heterophasic Copolymer for Cast Film Applications,,0
03/09/2017 00:00:00,LyondellBasell Provides Needed Equipment to Hurricane Harvey Emergency Responders and Recovery Teams,,0
30/08/2017 00:00:00,LyondellBasell Supports Tropical Storm Relief Efforts in Lake Charles with Food Donation,,0
29/08/2017 00:00:00,"LyondellBasell Donates $200,000 to the American Red Cross Texas Gulf Coast Region for Hurricane Relief",,0
23/08/2017 00:00:00,LyondellBasell Board Authorizes Quarterly Dividend,,1
22/08/2017 00:00:00,"Hostalen ACP PE Technology license granted to Shandong Shouguang Luqing Co., Ltd",,0
03/08/2017 00:00:00,LyondellBasell to Address Jefferies Industrials Conference,,0
28/07/2017 00:00:00,LyondellBasell Reports Second Quarter 2017 Earnings,,1
21/07/2017 00:00:00,LyondellBasell to Build the World's Largest PO/TBA Plant in Texas,,0
20/07/2017 00:00:00,Liaoning Bora Petrochemical Company Selects LyondellBasell’s World-Class PP and HDPE Technologies for Chinese Petrochemical Complex,,0
14/07/2017 00:00:00,"LyondellBasell to Discuss Second-Quarter Results on Friday, July 28, 2017",,1
12/07/2017 00:00:00,"LyondellBasell Grants Spherizone and Lupotech T Licenses to Shaanxi Coal Yulin Energy and Chemical Co., Ltd for China Project",,0
03/07/2017 00:00:00,LyondellBasell to Provide Specialized Training to Cologne Firefighters,,0
24/05/2017 00:00:00,LyondellBasell Announces Increase to Quarterly Dividend and Shareholder Approval of New Share Repurchase Program,,1
22/05/2017 00:00:00,LyondellBasell Receives Five Top Safety Awards,,0
16/05/2017 00:00:00,LyondellBasell to Address Barclays Americas Select Franchise Conference 2017,,0
15/05/2017 00:00:00,LyondellBasell Begins Construction of Hyperzone PE Plant at its La Porte Complex,,0
03/05/2017 00:00:00,LyondellBasell Among Top Donors to United Way of Greater Houston Campaign for 2016,,0
28/04/2017 00:00:00,LyondellBasell Reports First-Quarter 2017 Earnings,,1
14/04/2017 00:00:00,"LyondellBasell to Discuss First-Quarter Results on Friday, April 28, 2017",,1
12/04/2017 00:00:00,Hengli Petrochemical (Dalian) Chemical Company selects LyondellBasell Hostalen ACP PE Technology for 400 KTA China project,,0
03/04/2017 00:00:00,LyondellBasell Joins the Astros Foundation Community Leaders Program,,0
29/03/2017 00:00:00,LyondellBasell Holds Industry Events Building Tomorrow’s Flexible Packaging Solutions,,0
29/03/2017 00:00:00,"LyondellBasell to Host Investor Day 2017 on April 5, 2017",,0
10/03/2017 00:00:00,LyondellBasell Honored by Junior Achievement with US President's Volunteer Service Award,,0
17/02/2017 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
03/02/2017 00:00:00,LyondellBasell Reports 2016 Earnings,,1
20/01/2017 00:00:00,"LyondellBasell to Discuss Fourth-Quarter Results on Friday, February 3, 2017",,1
19/01/2017 00:00:00,LyondellBasell Corpus Christi Complex Expansion Complete,,0
18/01/2017 00:00:00,LyondellBasell announces planned leadership changes,,0
13/01/2017 00:00:00,LyondellBasell Donation to Provide Specialized Training for Six Houston-Area Fire Departments,,0
11/01/2017 00:00:00,PETRONAS Selects LyondellBasell Hostalen ACP PE Technology for 400 KTA Malaysia project,,0
18/11/2016 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
17/11/2016 00:00:00,LyondellBasell to Address Citi's Basic Materials Conference,,0
02/11/2016 00:00:00,LyondellBasell to Address Morgan Stanley Global Chemicals and Agriculture Conference,,0
19/10/2016 00:00:00,LyondellBasell Announces Softell Textile for Automotive Interior Applications.,,0
17/10/2016 00:00:00,"LyondellBasell to Discuss Third-Quarter Results on Tuesday, November 1, 2016",,1
09/09/2016 00:00:00,"LyondellBasell Will Build High Density Polyethylene Plant at La Porte, Texas, Complex",,0
01/09/2016 00:00:00,LyondellBasell Announces New High Stiffness Polypropylene Grade for Metallized BOPP Film Applications,,0
31/08/2016 00:00:00,LyondellBasell to Address Credit Suisse Basic Materials Conference,,0
29/08/2016 00:00:00,LyondellBasell to Address RBC Capital Markets' Industrial Conference,,0
29/07/2016 00:00:00,LyondellBasell Reports Second-Quarter 2016 Earnings,,1
29/07/2016 00:00:00,LyondellBasell to Build High Density Polyethylene Plant on U.S. Gulf Coast,,0
27/07/2016 00:00:00,LyondellBasell to Address Jefferies Industrials Conference,,0
22/07/2016 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
15/07/2016 00:00:00,"LyondellBasell to Discuss Second-Quarter Results on Friday, July 29, 2016",,1
30/05/2016 00:00:00,YPFB Selects LyondellBasell Spheripol  PP Technology for 250 KTA Bolivian Project,,0
17/05/2016 00:00:00,LyondellBasell to Address the Bernstein 32nd Annual Strategic Decisions Conference,,0
13/05/2016 00:00:00,LyondellBasell Announces New Share Repurchase Program and Increased Dividend,,1
09/05/2016 00:00:00,LyondellBasell Receives National MS Society Circle of Distinction Award,,0
02/05/2016 00:00:00,LyondellBasell to Address Goldman Sachs Basic Materials Conference,,0
29/04/2016 00:00:00,LyondellBasell to Address Wells Fargo Securities Industrial and Construction Conference,,0
27/04/2016 00:00:00,LyondellBasell Announces Planned Departure of Sergey Vasnetsov,,0
22/04/2016 00:00:00,LyondellBasell Reports First-Quarter 2016 Earnings,,1
12/04/2016 00:00:00,"LyondellBasell to Discuss First-Quarter Results on Friday, April 22, 2016",,1
07/04/2016 00:00:00,LyondellBasell Completes Second Polypropylene Compounds Acquisition in India,,0
11/03/2016 00:00:00,LyondellBasell Honored by Junior Achievement with the US President's Volunteer Service Award,,0
24/02/2016 00:00:00,LyondellBasell Prices Public Offering of Guaranteed Notes,,0
24/02/2016 00:00:00,"LyondellBasell to Address J.P. Morgan Aviation, Transportation & Industrials Conference",,0
17/02/2016 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
17/02/2016 00:00:00,LyondellBasell to Address Bank of America Global Agriculture & Chemicals Conference,,0
10/02/2016 00:00:00,LyondellBasell Expands Its Purell Portfolio for Healthcare Applications with Two New Polypropylene Grades,,0
05/02/2016 00:00:00,LyondellBasell Sells Argentina-based Petroken to Grupo Inversor Petroquímica S.L.,,0
02/02/2016 00:00:00,LyondellBasell Reports Record 2015 Earnings,,1
19/01/2016 00:00:00,"LyondellBasell to Discuss Fourth-Quarter Results on Tuesday, Feb. 2, 2016",,1
14/01/2016 00:00:00,LyondellBasell Announces Executive Leadership Changes,,0
14/12/2015 00:00:00,LyondellBasell Showcases Career Options at JA Inspire,,0
11/12/2015 00:00:00,LyondellBasell Announces the Successful Completion of Its Noteholder Consent Solicitations,,0
01/12/2015 00:00:00,LyondellBasell Announces The Commencement Of Noteholder Consent Solicitations,,0
30/11/2015 00:00:00,LyondellBasell Announces Definitive Agreement to Acquire PP Compounding Business of Zylog Plastalloys Pvt. Ltd.,,0
19/11/2015 00:00:00,LyondellBasell Developing World's Largest PO/TBA Plant,,0
18/11/2015 00:00:00,LyondellBasell to address Citi Basic Materials Conference,,0
06/11/2015 00:00:00,LyondellBasell Names Thomas Aebischer Executive Vice President and Chief Financial Officer,,0
05/11/2015 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
27/10/2015 00:00:00,LyondellBasell to address Morgan Stanley Global Chemicals and Agriculture Conference,,0
13/10/2015 00:00:00,"LyondellBasell to Discuss Third-Quarter Results on Friday, Oct. 23, 2015",,1
01/10/2015 00:00:00,LyondellBasell Advances India Growth Plan with Acquisition of SJS Plastiblends,,0
16/09/2015 00:00:00,LyondellBasell Celebrates 16th Anniversary of Global Care Day,,0
02/09/2015 00:00:00,LyondellBasell to address Credit Suisse 28th Annual Basic Materials Conference,,0
01/09/2015 00:00:00,LyondellBasell Announces New Moplen Grades for Thin-Walled Injection Molding,,0
27/08/2015 00:00:00,LyondellBasell to address RBC Capital Markets' Global Industrials Conference,,0
27/08/2015 00:00:00,LyondellBasell to address UBS Best of Americas 2015 Conference,,0
18/08/2015 00:00:00,LyondellBasell Announces Sale of Argentina-based Petroken,,0
10/08/2015 00:00:00,LyondellBasell Announces Definitive Agreement to Acquire SJS Plastiblends,,0
29/07/2015 00:00:00,LyondellBasell to address Jefferies Annual Industrials Conference,,0
27/07/2015 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
14/07/2015 00:00:00,"LyondellBasell to Discuss Second-Quarter Results on Tuesday, July 28, 2015",,1
21/05/2015 00:00:00,LyondellBasell to address Deutsche Bank Global Industrials and Basic Materials Conference,,0
19/05/2015 00:00:00,LyondellBasell Announces Appointment of New Executive Vice President,,0
08/05/2015 00:00:00,LyondellBasell Announces New Share Repurchase Program and Increased Dividend,,1
05/05/2015 00:00:00,LyondellBasell to address 2015 Goldman Sachs Basic Materials Conference,,0
05/05/2015 00:00:00,LyondellBasell to address Barclays Americas Select Franchise Conference,,0
30/04/2015 00:00:00,LyondellBasell Celebrates Five Years As Public Company,,0
27/04/2015 00:00:00,LyondellBasell to Address 2015 Wells Fargo Industrial and Construction Conference,,0
17/04/2015 00:00:00,LyondellBasell to Host Investor Day 2015,,0
10/04/2015 00:00:00,"LyondellBasell to Discuss First-Quarter Results on Friday, April 24",,1
24/03/2015 00:00:00,LyondellBasell to Expand Production Capacity of Tri-ethylene Glycol,,0
20/03/2015 00:00:00,LyondellBasell to Showcase New Products at the VDI Plastics In Automotive Engineering Conference - Weight Saving Made Easy With SAVE10,,0
27/02/2015 00:00:00,LyondellBasell Prices Public Offering of Senior Notes,,0
24/02/2015 00:00:00,LyondellBasell Announces Departure of Chief Financial Officer,,0
20/02/2015 00:00:00,"LyondellBasell to Address JP Morgan Aviation, Transportation & Industrials Conference",,0
19/02/2015 00:00:00,LyondellBasell Announces Appointment of New Chief Legal Officer,,0
18/02/2015 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
03/02/2015 00:00:00,LyondellBasell Reports Record 2014 Earnings,,1
20/01/2015 00:00:00,LyondellBasell Announces Expanded Roles for Three Senior Executives,,0
18/12/2014 00:00:00,"LyondellBasell Names Bhavesh V. ""Bob"" Patel as New CEO",,0
25/11/2014 00:00:00,LyondellBasell to Address Bank of America Merrill Lynch 2014 Basic Materials Conference,,0
24/11/2014 00:00:00,LyondellBasell to Address Citi Basic Materials Conference,,0
12/11/2014 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
11/11/2014 00:00:00,New Lupolen resin optimizes performance in extrusion process,,0
28/10/2014 00:00:00,LyondellBasell to Address Morgan Stanley Global Chemicals and Agriculture Conference,,0
24/10/2014 00:00:00,LyondellBasell Reports Record Third-Quarter 2014 Results,,1
17/10/2014 00:00:00,"LyondellBasell to Discuss Third-Quarter Results Friday, October 24",,1
29/09/2014 00:00:00,LyondellBasell Announces Retirement of CEO Jim Gallogly,,0
12/09/2014 00:00:00,LyondellBasell to Address Credit Suisse Basic Materials Conference,,0
04/09/2014 00:00:00,LyondellBasell to Address UBS Best of Americas 2014 Conference,,0
02/09/2014 00:00:00,LyondellBasell introduces new Hostalen RESIST grade for gas distribution piping systems,,0
25/08/2014 00:00:00,LyondellBasell to Build World Scale PO/TBA Plant on U.S. Gulf Coast,,0
13/08/2014 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
07/08/2014 00:00:00,ORPIC Selects LyondellBasell Spheripol PP Technology for 300 KTA Liwa Plastics Project in Oman,,0
05/08/2014 00:00:00,LyondellBasell to Address Jefferies 2014 Global Industrials Conference,,0
25/07/2014 00:00:00,LyondellBasell Reports Second-Quarter 2014 Results,,1
30/06/2014 00:00:00,"LyondellBasell to Discuss Second-Quarter Results Friday, July 25",,1
03/06/2014 00:00:00,LyondellBasell Named Responsible Care® Company of the Year,,0
28/05/2014 00:00:00,LyondellBasell to Address Deutsche Bank Global Industrials & Basic Materials Conference,,0
13/05/2014 00:00:00,LyondellBasell Celebrates 15th Anniversary of Global Care Day,,0
07/05/2014 00:00:00,LyondellBasell to Address Barclays Americas Select Franchise Conference,,0
02/05/2014 00:00:00,LyondellBasell North American Ethylene Expansion Program on Schedule,,0
01/05/2014 00:00:00,LyondellBasell to Address Wells Fargo 5th Annual Industrial & Construction Conference,,0
29/04/2014 00:00:00,LyondellBasell Reports First-Quarter 2014 Results,,1
17/04/2014 00:00:00,"LyondellBasell to Discuss First-Quarter Results Tuesday, April 29",,1
16/04/2014 00:00:00,LyondellBasell Announces Increase to Interim Dividend; New Share Repurchase Program,,1
05/03/2014 00:00:00,"LyondellBasell to Address JP Morgan Aviation, Transportation and Industrials Conference",,0
25/02/2014 00:00:00,LyondellBasell Prices Public Offering of Guaranteed Notes,,0
20/02/2014 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
31/01/2014 00:00:00,LyondellBasell Reports Record 2013 Earnings,,1
24/01/2014 00:00:00,"LyondellBasell to Discuss Fourth-Quarter, Full Year 2013 Results Jan. 31",,1
02/01/2014 00:00:00,LyondellBasell Restarts Methanol Plant at Channelview on Schedule,,0
19/12/2013 00:00:00,Information for U.S. Taxpayers,,0
18/12/2013 00:00:00,LyondellBasell Microthene Powders Receive Expanded FDA Food Contact Clearance,,0
04/12/2013 00:00:00,LyondellBasell to Address Bank of America Merrill Lynch Basic Materials Conference,,0
26/11/2013 00:00:00,LyondellBasell to Address Citi Basic Materials Conference,,0
25/11/2013 00:00:00,LyondellBasell Declares Interim Dividend,,1
22/11/2013 00:00:00,Lawyers Support Houston Firefighters with Pro Bono Wills,,0
13/11/2013 00:00:00,LyondellBasell Hifax Resin Helps Nissan Rogue Earn Top Innovation Award,,0
08/11/2013 00:00:00,LyondellBasell Grants Spherizone and Lupotech Licenses to Sinopec,,0
07/11/2013 00:00:00,LyondellBasell to Address Morgan Stanley Global Chemicals and Agriculture Conference,,0
01/11/2013 00:00:00,LyondellBasell Selling Shareholders Price Offering of Ordinary Shares,,0
31/10/2013 00:00:00,LyondellBasell Announces Offering of 15 Million Ordinary Shares by Selling Shareholders,,0
29/10/2013 00:00:00,LyondellBasell Reports Third-Quarter 2013 Results,,1
23/10/2013 00:00:00,LyondellBasell Introduces Gamma Sterilizable PP Resin for Healthcare Applications,,0
23/10/2013 00:00:00,LyondellBasell Introduces New Purell Resin for Collapsible Tubes,,0
21/10/2013 00:00:00,LyondellBasell Unveils a New Concept for Food Packaging,,0
17/10/2013 00:00:00,LyondellBasell to Discuss Third-Quarter 2013 Results Oct. 29,,1
16/10/2013 00:00:00,LyondellBasell Introduces Two Hostalen Polyethylene Resins to Enhance Pipe Performance,,0
03/10/2013 00:00:00,LyondellBasell and Oiltanking Stolthaven Finalize New Chemical Storage Pact,,0
30/09/2013 00:00:00,LyondellBasell Opens Chemical Research Center in Houston,,0
27/09/2013 00:00:00,LyondellBasell Introduces Higher-Performance Resins for Rotomolding,,0
23/09/2013 00:00:00,LyondellBasell Declares Interim Dividend,,1
13/09/2013 00:00:00,"LyondellBasell Announces New Contract with CEO, Senior Executive Promotions and Formation of Executive Management Committee",,0
11/09/2013 00:00:00,LyondellBasell Adds Dicciani to Supervisory Board,,0
10/09/2013 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
04/09/2013 00:00:00,LyondellBasell Selling Shareholders Price Offering of Ordinary Shares,,0
03/09/2013 00:00:00,LyondellBasell Announces Offering of 16 Million Ordinary Shares by Selling Shareholders,,0
06/08/2013 00:00:00,LyondellBasell to Address Jefferies Global Industrials Conference,,0
01/08/2013 00:00:00,LyondellBasell Selling Shareholders Price Offering of Ordinary Shares,,0
31/07/2013 00:00:00,LyondellBasell Announces Offering of 16.5 Million Ordinary Shares by Selling Shareholders,,0
26/07/2013 00:00:00,LyondellBasell Reports Second-Quarter 2013 Results,,1
19/07/2013 00:00:00,LyondellBasell to Discuss Second-Quarter Results July 26,,1
15/07/2013 00:00:00,LyondellBasell Raises Purity Benchmark of PG USP/EP to 99.9%,,0
11/07/2013 00:00:00,LyondellBasell Prices Public Offering of Senior Notes,,0
09/07/2013 00:00:00,<i>Hostacom</i> Aids Award Winning VIKING 4 Series lawn mower,,0
25/06/2013 00:00:00,LyondellBasell Grants Spherizone License to CNOOC for PP Plant in China,,0
05/06/2013 00:00:00,LyondellBasell to Address Deutsche Bank Global Industrials and Basic Materials Conference,,0
28/05/2013 00:00:00,LyondellBasell CFO to Address JP Morgan Diversified Industries Conference,,0
22/05/2013 00:00:00,LyondellBasell Announces Share Repurchase Program; Increase to Interim Dividend,,1
22/05/2013 00:00:00,Robert G. Gwin Appointed Non-Executive Vice Chairman of  LyondellBasell Supervisory Board,,0
15/05/2013 00:00:00,LyondellBasell European Restructuring to Include HDPE Unit in Germany,,0
14/05/2013 00:00:00,LyondellBasell to Address Barclays Americas Select Franchise Conference,,0
14/05/2013 00:00:00,LyondellBasell to Address Goldman Sachs Basic Materials Conference,,0
01/05/2013 00:00:00,LyondellBasell CFO to Address Wells Fargo Industrial and Construction Conference,,0
30/04/2013 00:00:00,LyondellBasell to Address Barclays ROC Conference,,0
26/04/2013 00:00:00,LyondellBasell Reports First-Quarter 2013 Results,,1
19/04/2013 00:00:00,LyondellBasell to Discuss First-Quarter Results April 26,,1
11/04/2013 00:00:00,LyondellBasell Announces Plans for NGL Fractionation at Corpus Christi,,0
21/03/2013 00:00:00,LyondellBasell grants second Spheripol license to OAO Nizhnekamskneftekhim,,0
13/03/2013 00:00:00,LyondellBasell Investor Day Highlights Plans to 'Seize the Moment',,0
07/03/2013 00:00:00,LyondellBasell to Host Investor Day 2013,,0
25/02/2013 00:00:00,LyondellBasell Declares Interim Dividend,,1
14/02/2013 00:00:00,LyondellBasell Selling Shareholders Price Offering of Ordinary Shares,,0
13/02/2013 00:00:00,LyondellBasell Announces Offering of 25 Million Ordinary Shares by Selling Shareholders,,0
13/02/2013 00:00:00,LyondellBasell to Address Barclays Industrial Select Conference,,0
12/02/2013 00:00:00,LyondellBasell Board Authorizes Interim Dividend; Board to Seek Shareholder Approval for Share Repurchases,,0
15/01/2013 00:00:00,Information For U.S. Taxpayers,,0
27/12/2012 00:00:00,Lyondellbasell Helps Northeast Turn On the Lights,,0
10/12/2012 00:00:00,LyondellBasell Grants Spheripol PP License to PETRONAS,,0
05/12/2012 00:00:00,LyondellBasell Grants Lupotech T LDPE License to Reliance,,0
05/12/2012 00:00:00,LyondellBasell Selling Shareholders Price Offering of Ordinary Shares,,0
30/11/2012 00:00:00,LyondellBasell Grants Second Lupotech T License to Shenhua,,0
20/11/2012 00:00:00,LyondellBasell to Address Citi Basic Materials Symposium,,0
19/11/2012 00:00:00,LyondellBasell Declares Special Dividend and Interim Dividend,,1
14/11/2012 00:00:00,"LyondellBasell to Restore LDPE Capacity at Wesseling, Germany",,0
07/11/2012 00:00:00,LyondellBasell to Address Morgan Stanley Global Chemicals Conference,,0
06/11/2012 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
02/11/2012 00:00:00,LyondellBasell Selling Shareholders Price Offering of Ordinary Shares,,0
01/11/2012 00:00:00,LyondellBasell Announces Offering of 20 Million Ordinary Shares by Selling Shareholders,,0
26/10/2012 00:00:00,LyondellBasell Board Authorizes $2.75 Special Dividend,,1
19/10/2012 00:00:00,LyondellBasell to Discuss Third-Quarter 2012 Results Oct. 26,,1
05/10/2012 00:00:00,City of Houston Honors LyondellBasell with CARE Award,,0
21/09/2012 00:00:00,LyondellBasell PP Applications Contribute to Award-Winning VW Interior,,0
14/09/2012 00:00:00,LyondellBasell Launches New Family of Fifth-Generation Polypropylene Catalysts,,0
04/09/2012 00:00:00,LyondellBasell Added to the S&P 500 Index,,0
04/09/2012 00:00:00,LyondellBasell Announces Offering of Ordinary Shares by Selling Shareholders,,0
04/09/2012 00:00:00,LyondellBasell Declares Interim Dividend,,1
29/08/2012 00:00:00,LyondellBasell to Address Bank of America Merrill Lynch Global Industrials & Materials Conference,,0
28/08/2012 00:00:00,LyondellBasell Names Jackie Wolf SVP of Human Resources,,0
21/08/2012 00:00:00,LyondellBasell Board Authorizes Interim Dividend,,1
31/07/2012 00:00:00,LyondellBasell to Address Jefferies 2012 Global Industrial and A&D Conference,,0
20/07/2012 00:00:00,LyondellBasell to Discuss Second-Quarter 2012 Results on July 27,,1
09/07/2012 00:00:00,LyondellBasell grants largest Spheripol process technology license to ZapSibNeftekhim,,0
12/06/2012 00:00:00,LyondellBasell Awarded $4.5 Million Grant from DOE for Energy Innovations,,0
31/05/2012 00:00:00,LyondellBasell Earns Award for Energy Conservation,,0
29/05/2012 00:00:00,LyondellBasell to Address JP Morgan Diversified Industries Conference,,0
21/05/2012 00:00:00,LyondellBasell Declares Quarterly Dividend,,1
16/05/2012 00:00:00,LyondellBasell to Address Goldman Sachs Basic Materials Conference,,0
09/05/2012 00:00:00,LyondellBasell Board Authorizes Dividend Increase of 60 Percent,,1
09/05/2012 00:00:00,LyondellBasell to Address Barclays Americas Select Franchise Conference,,0
02/05/2012 00:00:00,LyondellBasell to Address Wells Fargo Industrial and Construction Conference,,0
26/04/2012 00:00:00,LyondellBasell to Address Barclays ROC Star Conference,,0
23/04/2012 00:00:00,Lyondell Chemical Company Announces Final Tender Offer Results For Its 8% Senior Secured Notes Due 2017 and 11% Senior Secured Notes Due 2018,,0
09/04/2012 00:00:00,LyondellBasell Announces Completion of its Offering of $2.0 Billion of 5.000% Senior Notes Due 2019 and $1.0 Billion of 5.750% Senior Notes Due 2024,,0
06/04/2012 00:00:00,Lyondell Chemical Company Announces Early Tender Offer Results and Receipt of Consents for its 8% Senior Secured Notes Due 2017 and 11% Senior Secured Notes Due 2018,,0
05/04/2012 00:00:00,Lyondell Chemical Company Announces Execution of Supplemental Indentures with Respect to its 8% Senior Secured Notes Due 2017 and 11% Senior Secured Notes Due 2018 and Expiration of Withdrawal Rights,,0
05/04/2012 00:00:00,LyondellBasell Community Service Spans Five Continents for Global Care Day,,0
27/03/2012 00:00:00,LyondellBasell Prices $2.0 Billion of Senior Notes Due 2019 and $1.0 Billion of Senior Notes Due 2024,,0
26/03/2012 00:00:00,LyondellBasell Announces Senior Notes Offering,,0
12/03/2012 00:00:00,LyondellBasell Declares Quarterly Dividend,,1
29/02/2012 00:00:00,LyondellBasell Board Authorizes Quarterly Dividend,,1
22/02/2012 00:00:00,LyondellBasell Grants Lupotech T Process License to Shenhua,,0
03/02/2012 00:00:00,LyondellBasell to Discuss Fourth-Quarter and Full-Year 2011 Results on Feb. 10,,1
25/01/2012 00:00:00,LyondellBasell Grants Its Largest Hostalen ACP Process License to Chinese Company,,0
17/01/2012 00:00:00,Information For U.S. Taxpayers,,0
09/01/2012 00:00:00,"LyondellBasell to Close Two PP Production Lines in Wesseling, Germany",,0
08/12/2011 00:00:00,LyondellBasell Highlights Strategy at Investor Day,,0
25/11/2011 00:00:00,LyondellBasell Declares Special Dividend; Quarterly Dividend,,1
22/11/2011 00:00:00,LyondellBasell to Address Citi's 4th Annual Basic Materials Symposium,,0
22/11/2011 00:00:00,LyondellBasell to Host Investor Day,,0
14/11/2011 00:00:00,LyondellBasell Announces Completion of Offering of $1.0 Billion of Senior Notes Due 2021,,0
14/11/2011 00:00:00,LyondellBasell Board Authorizes $4.50 Special Dividend and Raises Quarterly Dividend,,1
10/11/2011 00:00:00,Webcast Alert: LyondellBasell to Address the Morgan Stanley Global Chemicals Conference,,0
04/11/2011 00:00:00,LyondellBasell Announces Senior Notes Offering,,0
04/11/2011 00:00:00,LyondellBasell Prices $1.0 Billion of Senior Notes Due 2021,,0
03/11/2011 00:00:00,Lyondell Announces Early Tender Offer Results and Receipt of Consents For Its 8% Senior Secured Notes Due 2017 and 11% Senior Secured Notes Due 2018,,0
21/10/2011 00:00:00,Lyondell Chemical Company Commences Tender Offer and Consent Solicitation for 8% Senior Secured Notes Due 2017 and 11% Senior Secured Notes Due 2018,,0
21/10/2011 00:00:00,LyondellBasell to Discuss Third Quarter 2011 Results on Oct. 28,,1
18/10/2011 00:00:00,LyondellBasell Develops Enhanced Logistics Concept With Distributors – Online Polyolefins Sales Channel Alastian To Close Nov. 1.,,0
14/10/2011 00:00:00,Lyondell Extends Notes Exchange Offer,,0
11/10/2011 00:00:00,LyondellBasell Names Karyn Ovelmen CFO Following Retirement of Kent Potter,,0
27/09/2011 00:00:00,"LyondellBasell Finds No Buyer for Berre, France Refinery",,0
06/09/2011 00:00:00,LyondellBasell Researcher Wins Prestigious Giulio Natta Award For Hostalen ACP HDPE Technology And Product Achievements,,0
06/09/2011 00:00:00,LyondellBasell to Address the Credit Suisse 24th Annual Chemical & Ag Science Conference,,0
04/08/2011 00:00:00,LyondellBasell to Address the Jefferies 2011 Global Industrial and A&D Conference,,0
03/08/2011 00:00:00,LyondellBasell Board Authorizes Dividend Increase,,1
26/07/2011 00:00:00,LyondellBasell to Discuss Second Quarter 2011 Results on July 29,,1
17/06/2011 00:00:00,New Low Density Lupolen Resins From LyondellBasell Offer Improved Levels of Performance For Film Applications,,0
08/06/2011 00:00:00,LyondellBasell to Address the Deutsche Bank Global Industrials and Basic Materials Conference,,0
07/06/2011 00:00:00,LyondellBasell to Purchase Olefins Pipeline System,,0
06/06/2011 00:00:00,LyondellBasell Becomes An EPA ENERGY STAR® Partner,,0
06/06/2011 00:00:00,LyondellBasell Retains Barclays Capital for Refinery Offering,,0
03/06/2011 00:00:00,LyondellBasell CFO to Address the J.P. Morgan 6th Annual Diversified Industries Conference,,0
03/06/2011 00:00:00,"LyondellBasell Names Timothy D. Roberts as Senior Vice President, Olefins and Polyolefins - Americas",,0
17/05/2011 00:00:00,LyondellBasell CFO to Address the Goldman Sachs Basic Materials Conference,,0
16/05/2011 00:00:00,LyondellBasell to Address the Barclays Capital Americas Select Conference,,0
09/05/2011 00:00:00,LyondellBasell CEO to Address the Barclays Chemical ROC Stars Conference,,0
05/05/2011 00:00:00,LyondellBasell Adds Four Directors to Supervisory Board,,0
05/05/2011 00:00:00,LyondellBasell Shareholders Approve Dividend,,1
25/04/2011 00:00:00,LyondellBasell Shareholders to Vote on Dividend,,1
25/04/2011 00:00:00,LyondellBasell to Discuss First-Quarter 2011 Results on May 2,,1
07/04/2011 00:00:00,LyondellBasell Volunteers Make Worldwide Impact on Global Care Day,,0
30/03/2011 00:00:00,LyondellBasell to Exercise Bond Option,,0
25/03/2011 00:00:00,LyondellBasell CEO Adopts 10b5-1 Trading Plan to Further His Charitable Giving Program,,0
